"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1028080,251400,"Lysimachia nemorum L.",NA,"Primulaceae",NA,8,1982,2025,NA,"Least concern",NA
1028090,251500,"Lysimachia nummularia L.",NA,"Primulaceae",NA,18,1982,2025,NA,"Least concern",NA
1028100,251600,"Lysimachia punctata L.",NA,"Primulaceae",NA,2,1972,2013,NA,"",NA
1028120,251800,"Lysimachia vulgaris L.",NA,"Primulaceae",NA,37,1982,2025,NA,"Least concern",NA
1028150,252100,"Lythrum salicaria L.",NA,"Lythraceae",NA,33,1973,2025,NA,"Least concern",NA
1028210,252400,"Maianthemum bifolium (L.) F. W. Schmidt",NA,"Asparagaceae",NA,4,1982,2016,NA,"Least concern",NA
1028260,252850,"Malus pumila Mill.",NA,"Rosaceae",NA,1,2020,2020,NA,"",NA
1028280,253000,"Malus sylvestris aggr.",NA,"Rosaceae",NA,1,2020,2020,NA,"",NA
1028290,253100,"Malva alcea L.",NA,"Malvaceae",NA,1,1981,1981,NA,"Least concern",NA
1028370,253500,"Malva sylvestris L.",NA,"Malvaceae",NA,1,1962,1962,NA,"Least concern",NA
1028430,254100,"Matricaria discoidea DC.",NA,"Asteraceae",NA,1,1972,1982,NA,"",NA
1028530,255300,"Medicago lupulina L.",NA,"Fabaceae",NA,13,1974,2025,NA,"Least concern",NA
1028590,256000,"Medicago sativa L.",NA,"Fabaceae",NA,1,2025,2025,NA,"Least concern",NA
1028690,256900,"Melica nutans L.",NA,"Poaceae",NA,3,1970,2022,NA,"Least concern",NA
1028720,257200,"Melilotus albus Medik.",NA,"Fabaceae",NA,2,1982,2022,NA,"Least concern",NA
1028730,257300,"Melilotus altissimus Thuill.",NA,"Fabaceae",NA,0,1982,1982,NA,"Least concern",NA
1028760,257600,"Melilotus officinalis Lam.",NA,"Fabaceae",NA,2,2016,2022,NA,"Least concern",NA
1028800,258000,"Mentha aquatica L.",NA,"Lamiaceae",NA,64,1982,2025,NA,"Least concern",NA
1028830,258200,"Mentha longifolia (L.) Huds.",NA,"Lamiaceae",NA,2,1982,2025,NA,"Least concern",NA
1028910,258800,"Menyanthes trifoliata L.",NA,"Menyanthaceae",NA,17,1974,2025,NA,"Least concern",NA
1028940,259100,"Mercurialis perennis L.",NA,"Euphorbiaceae",NA,22,1982,2025,NA,"Least concern",NA
1029390,262900,"Moehringia muscosa L.",NA,"Caryophyllaceae",NA,2,1971,2020,NA,"Least concern",NA
1029430,263300,"Molinia arundinacea Schrank",NA,"Poaceae",NA,7,1982,2024,NA,"Least concern",NA
1029440,263400,"Molinia caerulea (L.) Moench",NA,"Poaceae",NA,44,1982,2025,NA,"Least concern",NA
1029680,265700,"Mycelis muralis (L.) Dumort.",NA,"Asteraceae",NA,4,1978,2022,NA,"Least concern",NA
1029700,265900,"Myosotis arvensis Hill",NA,"Boraginaceae",NA,2,1973,1982,NA,"Least concern",NA
1029800,266800,"Myosotis scorpioides L.",NA,"Boraginaceae",NA,2,2025,2025,NA,"Least concern",NA
1029795,266850,"Myosotis scorpioides aggr.",NA,"Boraginaceae",NA,11,1982,2025,NA,"",NA
1029820,267100,"Myosotis sylvatica Hoffm.",NA,"Boraginaceae",NA,2,1971,1976,NA,"Least concern",NA
1029815,267150,"Myosotis sylvatica aggr.",NA,"Boraginaceae",NA,2,1971,1976,NA,"",NA
1029840,267300,"Myosoton aquaticum (L.) Moench",NA,"Caryophyllaceae",NA,1,1944,1944,NA,"Least concern",NA
1029900,267800,"Myriophyllum spicatum L.",NA,"Haloragaceae",NA,62,2007,2020,NA,"Near threatened",NA
1029910,267900,"Myriophyllum verticillatum L.",NA,"Haloragaceae",NA,23,1940,2025,NA,"Near threatened",NA
1029960,268400,"Najas marina L.",NA,"Hydrocharitaceae",NA,166,1951,2025,NA,"Near threatened",NA
1029950,268460,"Najas marina subsp. intermedia (Gorski) Casper",NA,"Hydrocharitaceae",NA,50,2020,2020,NA,"",NA
1030010,268700,"Narcissus poëticus L.",NA,"Amaryllidaceae",NA,1,1975,1982,NA,"Data deficient",NA
1030015,268850,"Narcissus poëticus aggr.",NA,"Amaryllidaceae",NA,1,1975,1982,NA,"Near threatened",NA
1030080,269700,"Nardus stricta L.",NA,"Poaceae",NA,5,1967,2024,NA,"Least concern",NA
1030110,269900,"Nasturtium officinale R. Br.",NA,"Brassicaceae",NA,4,1966,2021,NA,"Least concern",NA
1030140,270100,"Neottia nidus-avis (L.) Rich.",NA,"Orchidaceae",NA,14,1982,2022,NA,"Least concern",NA
50031,NA,"Nitella anarthrodactylée",NA,"Characeae",NA,100,1983,2025,NA,"",NA
50038,NA,"Nitella opaca (Bruzelius) C. Agardh",NA,"Characeae",NA,1,2017,2017,NA,"Vulnerable",NA
50040,NA,"Nitella syncarpa (Thuill.) Chevall.",NA,"Characeae",NA,97,1983,2025,NA,"Endangered",NA
50051,NA,"Nitellopsis obtusa (Desv.) J. Groves",NA,"Characeae",NA,11,2015,2020,NA,"Near threatened",NA
1030440,272300,"Nuphar lutea (L.) Sm.",NA,"Nymphaeaceae",NA,149,1966,2024,NA,"Least concern",NA
1030460,272500,"Nymphaea alba L.",NA,"Nymphaeaceae",NA,9,1983,2020,NA,"Near threatened",NA
1030550,273350,"Odontites vernus aggr.",NA,"Orobanchaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1030570,273500,"Odontites vulgaris Moench",NA,"Orobanchaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1030630,274102,"Oenothera biennis aggr.",NA,"Onagraceae",NA,1,1982,2022,NA,"",NA
1030940,276300,"Ononis repens L.",NA,"Fabaceae",NA,5,1982,2025,NA,"Least concern",NA
1030960,276600,"Ononis spinosa L.",NA,"Fabaceae",NA,2,1982,2016,NA,"Least concern",NA
1030970,276700,"Ononis spinosa L. subsp. spinosa",NA,"Fabaceae",NA,2,1982,2016,NA,"Least concern",NA
1030955,276850,"Ononis spinosa aggr.",NA,"Fabaceae",NA,7,1982,2025,NA,"",NA
1031050,277900,"Ophioglossum vulgatum L.",NA,"Ophioglossaceae",NA,6,1966,2025,NA,"Vulnerable",NA
1031070,277950,"Ophrys apifera Huds.",NA,"Orchidaceae",NA,14,1968,2013,NA,"Vulnerable",NA
1031105,NA,"Ophrys apifera × holosericea",NA,"Orchidaceae",NA,2,1978,1982,NA,"",NA
1031130,278850,"Ophrys holosericea (Burm. f.) Greuter",NA,"Orchidaceae",NA,11,1949,2006,NA,"Vulnerable",NA
1031140,278900,"Ophrys holosericea (Burm. f.) Greuter subsp. holosericea",NA,"Orchidaceae",NA,11,1949,2006,NA,"Vulnerable",NA
1031160,279100,"Ophrys insectifera L.",NA,"Orchidaceae",NA,2,1943,1982,NA,"Vulnerable",NA
1031350,280900,"Orchis mascula (L.) L.",NA,"Orchidaceae",NA,24,1981,2025,NA,"Least concern",NA
1031360,280950,"Orchis mascula (L.) L. subsp. mascula",NA,"Orchidaceae",NA,3,1999,2014,NA,"",NA
1031380,281000,"Orchis militaris L.",NA,"Orchidaceae",NA,14,1977,2022,NA,"Near threatened",NA
1031390,281100,"Orchis morio L.",NA,"Orchidaceae",NA,36,1967,2025,NA,"Vulnerable",NA
1031430,281300,"Orchis palustris Jacq.",NA,"Orchidaceae",NA,3,1978,2016,NA,"Vulnerable",NA
1031500,282200,"Orchis ustulata L.",NA,"Orchidaceae",NA,7,1976,2022,NA,"Near threatened",NA
1031540,282400,"Oreopteris limbosperma (All.) Holub",NA,"Thelypteridaceae",NA,1,1982,2022,NA,"Least concern",NA
1031560,282600,"Origanum vulgare L.",NA,"Lamiaceae",NA,8,1982,2025,NA,"Least concern",NA
1031805,285000,"Orobanche flava aggr.",NA,"Orobanchaceae",NA,1,1948,1994,NA,"",NA
1031960,286400,"Orobanche reticulata Wallr.",NA,"Orobanchaceae",NA,1,1969,1969,NA,"Least concern",NA
1031970,286500,"Orobanche salviae F. W. Schultz",NA,"Orobanchaceae",NA,0,1966,1966,NA,"Endangered",NA
1032000,286800,"Orthilia secunda (L.) House",NA,"Ericaceae",NA,1,1978,1982,NA,"Least concern",NA
1032070,287300,"Oxalis acetosella L.",NA,"Oxalidaceae",NA,8,1982,2023,NA,"Least concern",NA
1032090,287400,"Oxalis corniculata L.",NA,"Oxalidaceae",NA,0,1982,1982,NA,"Least concern",NA
1032150,287750,"Oxalis stricta L.",NA,"Oxalidaceae",NA,1,2022,2022,NA,"",NA
1032410,290280,"Panicum barbipulvinatum Nash",NA,"Poaceae",NA,1,2022,2022,NA,"",NA
1032355,290300,"Panicum capillare aggr.",NA,"Poaceae",NA,1,2022,2022,NA,"",NA
1032470,291095,"Papaver dubium L.",NA,"Papaveraceae",NA,2,1981,2024,NA,"Least concern",NA
1032480,291100,"Papaver dubium L. subsp. dubium",NA,"Papaveraceae",NA,1,1981,1981,NA,"Least concern",NA
1032590,292600,"Paris quadrifolia L.",NA,"Melanthiaceae",NA,9,1970,2025,NA,"Least concern",NA
1032600,292700,"Parnassia palustris L.",NA,"Celastraceae",NA,26,1978,2025,NA,"Least concern",NA
1032690,293295,"Pastinaca sativa L.",NA,"Apiaceae",NA,1,1967,1982,NA,"Least concern",NA
1032700,293300,"Pastinaca sativa L. subsp. sativa",NA,"Apiaceae",NA,1,1967,1967,NA,"Least concern",NA
1032800,294200,"Pedicularis foliosa L.",NA,"Orobanchaceae",NA,1,1982,2002,NA,"Least concern",NA
1032840,294600,"Pedicularis palustris L.",NA,"Orobanchaceae",NA,53,1970,2025,NA,"Near threatened",NA
1032920,295300,"Pedicularis sylvatica L.",NA,"Orobanchaceae",NA,1,2003,2003,NA,"Vulnerable",NA
1033000,295700,"Petasites albus (L.) Gaertn.",NA,"Asteraceae",NA,7,1982,2023,NA,"Least concern",NA
1033060,296300,"Petrorhagia saxifraga (L.) Link",NA,"Caryophyllaceae",NA,1,2022,2022,NA,"Least concern",NA
1033230,297900,"Phalaris arundinacea L.",NA,"Poaceae",NA,3,1982,2017,NA,"Least concern",NA
1033260,298100,"Phalaris canariensis L.",NA,"Poaceae",NA,0,1966,1966,NA,"",NA
1033290,298400,"Phegopteris connectilis (Michx.) Watt",NA,"Thelypteridaceae",NA,1,1982,2024,NA,"Least concern",NA
1033330,298900,"Phleum alpinum aggr.",NA,"Poaceae",NA,1,1982,2002,NA,"Least concern",NA
1033370,299600,"Phleum hirsutum Honck.",NA,"Poaceae",NA,1,1982,2002,NA,"Least concern",NA
1033410,300000,"Phleum pratense L.",NA,"Poaceae",NA,4,1974,2025,NA,"Least concern",NA
1033400,300005,"Phleum pratense aggr.",NA,"Poaceae",NA,4,1974,2025,NA,"Least concern",NA
1033420,300200,"Phleum rhaeticum (Humphries) Rauschert",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1033450,300300,"Phragmites australis (Cav.) Steud.",NA,"Poaceae",NA,175,1974,2025,NA,"Least concern",NA
1033480,300500,"Phyllitis scolopendrium (L.) Newman",NA,"Aspleniaceae",NA,6,1982,2025,NA,"Least concern",NA
1033670,301800,"Phyteuma orbiculare L.",NA,"Campanulaceae",NA,14,1982,2023,NA,"Least concern",NA
1033740,302400,"Phyteuma spicatum L.",NA,"Campanulaceae",NA,2,1982,2022,NA,"Least concern",NA
1033800,302800,"Picea abies (L.) H. Karst.",NA,"Pinaceae",NA,33,1982,2022,NA,"Least concern",NA
1033830,303100,"Picris hieracioides L.",NA,"Asteraceae",NA,5,1955,2002,NA,"Least concern",NA
1033920,303800,"Pimpinella major (L.) Huds.",NA,"Apiaceae",NA,9,1974,2022,NA,"Least concern",NA
1033970,304000,"Pimpinella saxifraga L.",NA,"Apiaceae",NA,11,1960,2022,NA,"Least concern",NA
1033950,304100,"Pimpinella saxifraga aggr.",NA,"Apiaceae",NA,12,1960,2022,NA,"Least concern",NA
1034050,304800,"Pinguicula vulgaris L.",NA,"Lentibulariaceae",NA,15,1982,2025,NA,"Near threatened",NA
1034060,304900,"Pinus cembra L.",NA,"Pinaceae",NA,0,1982,1982,NA,"Least concern",NA
1034250,307000,"Plantago alpina L.",NA,"Plantaginaceae",NA,1,1982,2002,NA,"Least concern",NA
1034330,307800,"Plantago lanceolata L.",NA,"Plantaginaceae",NA,41,1974,2025,NA,"Least concern",NA
1034350,307850,"Plantago major L.",NA,"Plantaginaceae",NA,6,1974,2025,NA,"Least concern",NA
1034360,307900,"Plantago major L. subsp. major",NA,"Plantaginaceae",NA,1,1982,2002,NA,"Least concern",NA
1034390,308100,"Plantago media L.",NA,"Plantaginaceae",NA,21,1982,2024,NA,"Least concern",NA
1034405,308350,"Plantago serpentina aggr.",NA,"Plantaginaceae",NA,1,1982,2002,NA,"",NA
1034420,308400,"Platanthera bifolia (L.) Rich.",NA,"Orchidaceae",NA,16,1976,2019,NA,"Least concern",NA
1034430,308500,"Platanthera chlorantha (Custer) Rchb.",NA,"Orchidaceae",NA,10,1976,2018,NA,"Least concern",NA
1034470,309000,"Poa alpina L.",NA,"Poaceae",NA,1,1973,1982,NA,"Least concern",NA
1034490,309200,"Poa annua L.",NA,"Poaceae",NA,3,1974,2022,NA,"Least concern",NA
1034520,309500,"Poa bulbosa L.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1034620,310500,"Poa nemoralis L.",NA,"Poaceae",NA,1,1978,1982,NA,"Least concern",NA
1034630,310600,"Poa palustris L.",NA,"Poaceae",NA,12,2025,2025,NA,"Near threatened",NA
1034660,310800,"Poa pratensis L.",NA,"Poaceae",NA,4,1974,2021,NA,"Least concern",NA
1034650,310900,"Poa pratensis aggr.",NA,"Poaceae",NA,4,1974,2021,NA,"Least concern",NA
1034690,311295,"Poa trivialis L.",NA,"Poaceae",NA,5,1973,2025,NA,"Least concern",NA
1034700,311300,"Poa trivialis L. subsp. trivialis",NA,"Poaceae",NA,1,1973,1982,NA,"Least concern",NA
1034730,311900,"Polemonium caeruleum L.",NA,"Polemoniaceae",NA,0,1982,1982,NA,"Near threatened",NA
1034785,312490,"Polygala amara aggr.",NA,"Polygalaceae",NA,6,1982,2024,NA,"",NA
1034800,312500,"Polygala amarella Crantz",NA,"Polygalaceae",NA,6,1982,2024,NA,"Least concern",NA
1034830,312700,"Polygala chamaebuxus L.",NA,"Polygalaceae",NA,12,1920,2022,NA,"Least concern",NA
1034890,313195,"Polygala vulgaris L.",NA,"Polygalaceae",NA,17,2002,2025,NA,"Least concern",NA
1034920,313400,"Polygonatum multiflorum (L.) All.",NA,"Asparagaceae",NA,6,1982,2025,NA,"Least concern",NA
1034930,313500,"Polygonatum odoratum (Mill.) Druce",NA,"Asparagaceae",NA,2,1982,2001,NA,"Least concern",NA
1034940,313700,"Polygonatum verticillatum (L.) All.",NA,"Asparagaceae",NA,7,1982,2022,NA,"Least concern",NA
1034960,314000,"Polygonum amphibium L.",NA,"Polygonaceae",NA,1,1970,1982,NA,"Least concern",NA
1034980,314300,"Polygonum aviculare aggr.",NA,"Polygonaceae",NA,1,1982,2025,NA,"Least concern",NA
1035010,314400,"Polygonum bistorta L.",NA,"Polygonaceae",NA,1,1982,2023,NA,"Least concern",NA
1035050,314950,"Polygonum lapathifolium L.",NA,"Polygonaceae",NA,1,1962,1982,NA,"Least concern",NA
1035060,315000,"Polygonum lapathifolium L. subsp. lapathifolium",NA,"Polygonaceae",NA,1,1962,1982,NA,"Least concern",NA
1035170,315800,"Polygonum viviparum L.",NA,"Polygonaceae",NA,2,1977,2002,NA,"Least concern",NA
1035200,316400,"Polypodium vulgare L.",NA,"Polypodiaceae",NA,2,1982,2020,NA,"Least concern",NA
1035240,316500,"Polystichum aculeatum (L.) Roth",NA,"Dryopteridaceae",NA,8,1982,2023,NA,"Least concern",NA
1035260,316800,"Polystichum lonchitis (L.) Roth",NA,"Dryopteridaceae",NA,3,1982,2022,NA,"Least concern",NA
1035330,317250,"Populus nigra L.",NA,"Salicaceae",NA,5,2016,2022,NA,"Least concern",NA
1035340,317300,"Populus nigra L. subsp. nigra",NA,"Salicaceae",NA,1,2022,2022,NA,"",NA
1035325,317450,"Populus nigra aggr.",NA,"Salicaceae",NA,5,2016,2022,NA,"",NA
1035410,317650,"Portulaca oleracea L.",NA,"Portulacaceae",NA,1,2025,2025,NA,"Least concern",NA
1035460,318200,"Potamogeton berchtoldii Fieber",NA,"Potamogetonaceae",NA,1,2007,2007,NA,"Least concern",NA
1035470,318300,"Potamogeton coloratus Hornem.",NA,"Potamogetonaceae",NA,5,1966,2025,NA,"Endangered",NA
1035490,318500,"Potamogeton crispus L.",NA,"Potamogetonaceae",NA,1,2007,2007,NA,"Least concern",NA
1035530,319000,"Potamogeton helveticus (G. Fisch.) W. Koch",NA,"Potamogetonaceae",NA,1,1983,1983,NA,"Endangered",NA
1035550,319200,"Potamogeton natans L.",NA,"Potamogetonaceae",NA,0,1966,1966,NA,"Least concern",NA
1035580,319700,"Potamogeton pectinatus L.",NA,"Potamogetonaceae",NA,151,1966,2020,NA,"Least concern",NA
1035575,319750,"Potamogeton pectinatus aggr.",NA,"Potamogetonaceae",NA,152,1966,2020,NA,"",NA
1035590,319800,"Potamogeton perfoliatus L.",NA,"Potamogetonaceae",NA,99,1966,2025,NA,"Least concern",NA
1035620,320200,"Potamogeton pusillus L.",NA,"Potamogetonaceae",NA,63,2008,2020,NA,"Vulnerable",NA
1035615,320350,"Potamogeton pusillus aggr.",NA,"Potamogetonaceae",NA,72,1983,2020,NA,"",NA
1035700,320900,"Potentilla anserina L.",NA,"Rosaceae",NA,1,1982,1985,NA,"Least concern",NA
1035720,321300,"Potentilla aurea L.",NA,"Rosaceae",NA,2,1982,2002,NA,"Least concern",NA
1035810,322400,"Potentilla erecta (L.) Raeusch.",NA,"Rosaceae",NA,73,1982,2025,NA,"Least concern",NA
1036030,324400,"Potentilla recta L.",NA,"Rosaceae",NA,1,1965,1965,NA,"Least concern",NA
1036040,324500,"Potentilla reptans L.",NA,"Rosaceae",NA,9,1982,2025,NA,"Least concern",NA
1036060,324700,"Potentilla sterilis (L.) Garcke",NA,"Rosaceae",NA,6,1982,2002,NA,"Least concern",NA
1036090,325100,"Potentilla verna L.",NA,"Rosaceae",NA,2,2002,2002,NA,"Least concern",NA
1036120,325200,"Prenanthes purpurea L.",NA,"Asteraceae",NA,2,1955,2022,NA,"Least concern",NA
1036150,325500,"Primula acaulis (L.) L.",NA,"Primulaceae",NA,3,1966,2003,NA,"Least concern",NA
1036200,325950,"Primula elatior (L.) L.",NA,"Primulaceae",NA,3,1982,2022,NA,"Least concern",NA
1036210,326000,"Primula elatior (L.) L. subsp. elatior",NA,"Primulaceae",NA,1,1982,2003,NA,"",NA
1036230,326200,"Primula farinosa L.",NA,"Primulaceae",NA,18,1982,2025,NA,"Least concern",NA
1036330,327195,"Primula veris L.",NA,"Primulaceae",NA,17,1982,2024,NA,"Least concern",NA
1036340,327200,"Primula veris L. subsp. veris",NA,"Primulaceae",NA,0,1982,1982,NA,"Least concern",NA
1036460,327900,"Prunella grandiflora (L.) Scholler",NA,"Lamiaceae",NA,7,1982,2024,NA,"Least concern",NA
1036480,328100,"Prunella vulgaris L.",NA,"Lamiaceae",NA,55,1974,2025,NA,"Least concern",NA
1036500,328400,"Prunus avium L.",NA,"Rosaceae",NA,7,1982,2022,NA,"Least concern",NA
1036550,329040,"Prunus domestica L.",NA,"Rosaceae",NA,0,1982,1982,NA,"",NA
1036560,329050,"Prunus domestica L. subsp. domestica",NA,"Rosaceae",NA,0,1982,1982,NA,"",NA
1036590,329400,"Prunus laurocerasus L.",NA,"Rosaceae",NA,7,2010,2025,NA,"",NA
1036670,330300,"Prunus spinosa L.",NA,"Rosaceae",NA,7,1982,2025,NA,"Least concern",NA
1036760,330800,"Pteridium aquilinum (L.) Kuhn",NA,"Dennstaedtiaceae",NA,2,1982,2022,NA,"Least concern",NA
1036840,331200,"Pulicaria dysenterica (L.) Bernh.",NA,"Asteraceae",NA,34,1947,2025,NA,"Near threatened",NA
1037160,334500,"Pyrola media Sw.",NA,"Ericaceae",NA,0,1966,1966,NA,"Least concern",NA
1037170,334600,"Pyrola minor L.",NA,"Ericaceae",NA,1,1948,1982,NA,"Least concern",NA
1037180,334700,"Pyrola rotundifolia L.",NA,"Ericaceae",NA,0,1982,1982,NA,"Least concern",NA
1037220,335400,"Pyrus pyraster aggr.",NA,"Rosaceae",NA,0,1982,1982,NA,"",NA
1037310,335900,"Quercus petraea Liebl.",NA,"Fagaceae",NA,1,2016,2016,NA,"Least concern",NA
1037330,336100,"Quercus robur L.",NA,"Fagaceae",NA,11,1982,2022,NA,"Least concern",NA
1037370,336595,"Ranunculus acris L.",NA,"Ranunculaceae",NA,20,1974,2025,NA,"Least concern",NA
1037390,336700,"Ranunculus acris subsp. friesianus (Jord.) Syme",NA,"Ranunculaceae",NA,5,1974,2024,NA,"Least concern",NA
1037410,336800,"Ranunculus alpestris L.",NA,"Ranunculaceae",NA,1,1920,1982,NA,"Least concern",NA
1037510,337700,"Ranunculus bulbosus L.",NA,"Ranunculaceae",NA,3,2022,2024,NA,"Least concern",NA
1037550,338200,"Ranunculus ficaria L.",NA,"Ranunculaceae",NA,3,1982,2025,NA,"Least concern",NA
1037590,338400,"Ranunculus flammula L.",NA,"Ranunculaceae",NA,32,1982,2025,NA,"Near threatened",NA
1037670,339300,"Ranunculus lanuginosus L.",NA,"Ranunculaceae",NA,1,1982,2023,NA,"Least concern",NA
1037680,339400,"Ranunculus lingua L.",NA,"Ranunculaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1037700,339505,"Ranunculus montanus aggr.",NA,"Ranunculaceae",NA,1,1982,2002,NA,"Least concern",NA
1037840,340900,"Ranunculus repens L.",NA,"Ranunculaceae",NA,24,1974,2025,NA,"Least concern",NA
1037910,341700,"Ranunculus serpens Schrank",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1037940,341895,"Ranunculus trichophyllus Chaix",NA,"Ranunculaceae",NA,0,1966,1966,NA,"Least concern",NA
1037950,341900,"Ranunculus trichophyllus Chaix subsp. trichophyllus",NA,"Ranunculaceae",NA,0,1966,1966,NA,"Least concern",NA
1037970,342200,"Ranunculus tuberosus Lapeyr.",NA,"Ranunculaceae",NA,22,1982,2025,NA,"Least concern",NA
1037965,342210,"Ranunculus tuberosus aggr.",NA,"Ranunculaceae",NA,22,1982,2025,NA,"Least concern",NA
1038000,342400,"Ranunculus villarsii DC.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1038080,342800,"Rapistrum rugosum (L.) All.",NA,"Brassicaceae",NA,0,1982,1982,NA,"",NA
1038110,342900,"Reseda lutea L.",NA,"Resedaceae",NA,1,2020,2020,NA,"Least concern",NA
1038140,343200,"Reynoutria japonica Houtt.",NA,"Polygonaceae",NA,24,1976,2025,NA,"",NA
1038135,343220,"Reynoutria japonica aggr.",NA,"Polygonaceae",NA,36,1976,2025,NA,"",NA
1038190,343500,"Rhamnus cathartica L.",NA,"Rhamnaceae",NA,11,1982,2024,NA,"Least concern",NA
1038230,344100,"Rhinanthus alectorolophus (Scop.) Pollich",NA,"Orobanchaceae",NA,26,1982,2025,NA,"Least concern",NA
1038240,344210,"Rhinanthus angustifolius C. C. Gmel.",NA,"Orobanchaceae",NA,1,2021,2021,NA,"Vulnerable",NA
1038290,344800,"Rhinanthus minor L.",NA,"Orobanchaceae",NA,16,1965,2025,NA,"Least concern",NA
1038390,345600,"Rhus typhina L.",NA,"Anacardiaceae",NA,17,2004,2024,NA,"",NA
1038450,346200,"Ribes petraeum Wulfen",NA,"Grossulariaceae",NA,0,1982,1982,NA,"Least concern",NA
1038480,346400,"Ribes uva-crispa L.",NA,"Grossulariaceae",NA,2,2022,2025,NA,"Least concern",NA
1038500,346500,"Robinia pseudoacacia L.",NA,"Fabaceae",NA,19,2010,2025,NA,"",NA
1038550,346805,"Rorippa islandica aggr.",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1038560,346900,"Rorippa palustris (L.) Besser",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1038580,347200,"Rorippa sylvestris (L.) Besser",NA,"Brassicaceae",NA,2,2025,2025,NA,"Least concern",NA
1038600,347400,"Rosa abietina Christ",NA,"Rosaceae",NA,0,1966,1966,NA,"Near threatened",NA
1038610,347500,"Rosa agrestis Savi",NA,"Rosaceae",NA,0,1966,1966,NA,"Near threatened",NA
1038620,347600,"Rosa arvensis Huds.",NA,"Rosaceae",NA,57,1982,2024,NA,"Least concern",NA
1038650,347800,"Rosa canina L.",NA,"Rosaceae",NA,40,1982,2024,NA,"Least concern",NA
1038645,347850,"Rosa canina aggr.",NA,"Rosaceae",NA,80,1982,2024,NA,"Least concern",NA
1038670,348300,"Rosa corymbifera Borkh.",NA,"Rosaceae",NA,5,1976,2023,NA,"Least concern",NA
1038665,348310,"Rosa corymbifera aggr.",NA,"Rosaceae",NA,11,1966,2023,NA,"",NA
1038690,348500,"Rosa elliptica Tausch",NA,"Rosaceae",NA,1,2021,2021,NA,"Vulnerable",NA
1038780,349000,"Rosa micrantha Sm.",NA,"Rosaceae",NA,1,2020,2020,NA,"Near threatened",NA
1038830,349500,"Rosa pendulina L.",NA,"Rosaceae",NA,3,1982,2024,NA,"Least concern",NA
1038850,349750,"Rosa pseudoscabriuscula (R. Keller) A. W. Hill",NA,"Rosaceae",NA,6,2020,2022,NA,"Least concern",NA
1038880,349900,"Rosa rubiginosa L.",NA,"Rosaceae",NA,2,1982,2020,NA,"Near threatened",NA
1038870,349950,"Rosa rubiginosa aggr.",NA,"Rosaceae",NA,4,1966,2021,NA,"Near threatened",NA
1038940,350400,"Rosa subcanina (Christ) R. Keller",NA,"Rosaceae",NA,10,2020,2022,NA,"Least concern",NA
1038950,350500,"Rosa subcollina (Christ) R. Keller",NA,"Rosaceae",NA,3,2020,2022,NA,"Near threatened",NA
1038960,350550,"Rosa tomentella Léman",NA,"Rosaceae",NA,3,1966,2022,NA,"Vulnerable",NA
1038970,350650,"Rosa tomentosa aggr.",NA,"Rosaceae",NA,20,2020,2022,NA,"Least concern",NA
1039160,351950,"Rubus armeniacus Focke",NA,"Rosaceae",NA,34,2020,2026,NA,"",NA
1039200,352200,"Rubus caesius L.",NA,"Rosaceae",NA,25,1982,2024,NA,"Least concern",NA
1039260,352650,"Rubus corylifolius aggr.",NA,"Rosaceae",NA,1,2022,2022,NA,"",NA
1039325,353120,"Rubus fruticosus aggr.",NA,"Rosaceae",NA,39,1978,2026,NA,"Least concern",NA
1039950,357400,"Rubus saxatilis L.",NA,"Rosaceae",NA,1,1982,2022,NA,"Least concern",NA
1040030,358100,"Rubus tereticaulis P. J. Müll.",NA,"Rosaceae",NA,1,1978,1978,NA,"Data deficient",NA
1040120,358700,"Rudbeckia hirta L.",NA,"Asteraceae",NA,3,2022,2022,NA,"",NA
1040140,358900,"Rumex acetosa L.",NA,"Polygonaceae",NA,9,1974,2022,NA,"Least concern",NA
1040220,359800,"Rumex conglomeratus Murray",NA,"Polygonaceae",NA,3,1962,2025,NA,"Least concern",NA
1040230,359900,"Rumex crispus L.",NA,"Polygonaceae",NA,0,1982,1982,NA,"Least concern",NA
1040290,360400,"Rumex obtusifolius L.",NA,"Polygonaceae",NA,9,1974,2025,NA,"Least concern",NA
1040540,362800,"Salix alba L.",NA,"Salicaceae",NA,1,1982,2022,NA,"Least concern",NA
1040590,363100,"Salix appendiculata Vill.",NA,"Salicaceae",NA,1,1982,2022,NA,"Least concern",NA
1040680,363800,"Salix cinerea L.",NA,"Salicaceae",NA,11,1973,2025,NA,"Least concern",NA
1040710,364000,"Salix elaeagnos Scop.",NA,"Salicaceae",NA,15,1982,2022,NA,"Least concern",NA
