"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1033590,301000,"Phyteuma globulariifolium Sternb. & Hoppe",NA,"Campanulaceae",NA,15,1910,2024,NA,"Least concern",NA
1033600,301100,"Phyteuma globulariifolium Sternb. & Hoppe subsp. globulariifolium",NA,"Campanulaceae",NA,3,1991,2021,NA,"Least concern",NA
1033610,301200,"Phyteuma globulariifolium subsp. pedemontanum (Rich. Schulz) Bech.",NA,"Campanulaceae",NA,3,1910,2011,NA,"Least concern",NA
1033620,301300,"Phyteuma hedraianthifolium Rich. Schulz",NA,"Campanulaceae",NA,1,2020,2020,NA,"Near threatened",NA
1033630,301400,"Phyteuma hemisphaericum L.",NA,"Campanulaceae",NA,6,1982,2025,NA,"Least concern",NA
1033680,301900,"Phyteuma ovatum Honck.",NA,"Campanulaceae",NA,1,2025,2025,NA,"Least concern",NA
1034040,304700,"Pinguicula leptoceras Rchb.",NA,"Lentibulariaceae",NA,1,2016,2016,NA,"Least concern",NA
1034080,305495,"Pinus mugo Turra",NA,"Pinaceae",NA,0,1982,1982,NA,"Least concern",NA
1034090,305500,"Pinus mugo Turra subsp. mugo",NA,"Pinaceae",NA,0,1982,1982,NA,"Least concern",NA
1034250,307000,"Plantago alpina L.",NA,"Plantaginaceae",NA,2,1982,2022,NA,"Least concern",NA
1034405,308350,"Plantago serpentina aggr.",NA,"Plantaginaceae",NA,2,1982,2022,NA,"",NA
1034470,309000,"Poa alpina L.",NA,"Poaceae",NA,11,1982,2024,NA,"Least concern",NA
1034530,309600,"Poa cenisia All.",NA,"Poaceae",NA,1,1982,2007,NA,"Least concern",NA
1034590,310200,"Poa laxa Haenke",NA,"Poaceae",NA,12,1910,2024,NA,"Least concern",NA
1034600,310300,"Poa minor Gaudin",NA,"Poaceae",NA,1,1982,2005,NA,"Least concern",NA
1035170,315800,"Polygonum viviparum L.",NA,"Polygonaceae",NA,11,1982,2024,NA,"Least concern",NA
